"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346916110071984128,"if true presidentelect biden making a statement ahead of the president trump","president",81852590,"",1940,160636,0,5,"",NA,NA,"OH","2021-01-06"
1346916109191176192,"also its not like youre losing anything when biden becomes president hes not gonna take anything away from u biden and trump literally a piece of the same coin you dumb fcks","president",3365203889,"",264,14620,0,0,"",NA,NA,"","2021-01-06"
1346916108092235776,"if trump was the president of nigeria or any of such countries pretending to be democratic nations he would refuse to hand over to biden dem never born am well to stay a second longer than 12pm 4 white house come 20th january","president",168592585,"",2699,469203,0,29,"",NA,NA,"","2021-01-06"
1346916102526414848,"president trump needs some doses of these to calm his frail nerves until 20th january joebidenisyourpresident","president",38243236,"",271,400,0,0,"",NA,NA,"","2021-01-06"
1346916094498451456,"this is what the trump legacy will be rabid fascist mobs storming the capitol of the worlds oldest democracy and forcing the peoples representatives to evacuate the process will go on joe biden will be the president but trump will own this disgrace through all of history","president",450712216,"",328,32822,0,5,"",NA,NA,"DC","2021-01-06"
1346916093634424832,"president trump is calling out joe and hunter bidens corruption with ukraine russia and china","president",3796144275,"",539,91938,0,297,"",NA,NA,"","2021-01-06"
1346916084553801728,"its time for mike pence and the congress to invoke the 25th amendment to dethrone the orange fuhrer and then swear in mike pence as the 46th president to put an end to trumpty dumbtys incompetence i dont think joe biden will not object to being 47 instead of 46","president",166263452,"",4,272,0,0,"",NA,NA,"","2021-01-06"
1346916084318920704,"breaking vice president mike pence defies president trump says he cant claim unilateral authority to reject electoral votes that will make joe biden president","president",1164316734901444608,"",16,1247,0,1339,"",NA,NA,"TX","2021-01-06"
1346916083337482240,"trump made the va way better not sure what you are smoking dude but biden is not the president lol","president",1869616754,"",39,497,1,0,"",NA,NA,"","2021-01-06"
1346916079801683968,"trump is the last president of america babavanga americansfirst saveamericarally biden democrats washingtondc","president",1171429039694737408,"",46,297,0,0,"",NA,NA,"","2021-01-06"
1346916076597219328,"this is all a violent attempt to derail the formal recognition of joebiden as our next president open the envelopes announce the electoral votes and lets rid our country of this treasonous president capitol terrorism trumprally treasonagainstamerica americaunderattack","president",134614170,"eric hanke",437,870,0,0,"",NA,NA,"TX","2021-01-06"
1346916071018815488,"us vicepresident mike pence rejects a plea from donald trump to block joe bidens election win from being certified latest","president",1092139465311744000,"",5,1103,0,1314,"",NA,NA,"","2021-01-06"
